Quarter,MarketCap,EnterpriseValue,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailtoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeAsReported,TotalExpenses,NetIncomeFromContinuingAndDiscontinuedOperation,NormalizedIncome,InterestExpense,NetInterestIncome,EBIT,EBITDA,ReconciledCostOfRevenue,ReconciledDepreciation,NetIncomeFromContinuingOperationNetMinorityInterest,TotalUnusualItemsExcludingGoodwill,TotalUnusualItems,NormalizedEBITDA,TaxRateForCalcs,TaxEffectOfUnusualItems,TotalAssets,TotalLiabilitiesNetMinorityInterest,TotalEquityGrossMinorityInterest,TotalCapitalization,CommonStockEquity,CapitalLeaseObligations,NetTangibleAssets,WorkingCapital,InvestedCapital,TangibleBookValue,TotalDebt,NetDebt,ShareIssued,OrdinarySharesNumber,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,EndCashPosition,InterestPaidSupplementalData,CapitalExpenditure,IssuanceOfCapitalStock,IssuanceOfDebt,RepaymentOfDebt,FreeCashFlow,NormalizedIncomeYoY,DilutedNIAvailtoComStockholdersYoY,NetIncomeCommonStockholdersYoY,PretaxIncomeYoY,TotalOperatingIncomeAsReportedYoY,OperatingIncomeYoY,OperatingIncomeQoQ,EBITYoY,EBITQoQ,FreeCashFlowYoY,FreeCashFlowQoQ,NormalizedEBITDAYoY,EBITDAYoY,EBITDAQoQ,OperatingCashFlowYoY,OperatingCashFlowQoQ,OperatingExpenseYoY,OperatingExpenseQoQ,ReconciledCostOfRevenueYoY,CostOfRevenueYoY,CostOfRevenueQoQ,GrossProfitYoY,GrossProfitQoQ,EndCashPositionYoY,EndCashPositionQoQ,TotalExpensesYoY,TotalExpensesQoQ,TotalRevenueYoY,TotalRevenueQoQ,MarketCapYoY,MarketCapQoQ,EnterpriseValueYoY,EnterpriseValueQoQ,GrossMargin,OperatingMargin,NetMargin,EV2GrossIncome,EV2OperatingIncome,EV2NetIncome,EV2FreeCashFlow,EV2OperatingCashFlow,EV2TotalRevenue,Ticker,PeRatio,ForwardPeRatio,InterestIncome,TreasurySharesNumber,IncomeTaxPaidSupplementalData,InterestIncomeYoY,AverageDilutionEarnings,RentExpenseSupplemental,PegRatio,RepurchaseOfCapitalStock,PreferredStockEquity,PreferredSharesNumber,EarningsFromEquityInterestNetOfTax,OtherCashAdjustmentInsideChangeinCash
06/30/2005,266036400000.0,228285400000.0,6.809,5.529,22.467,69.791,10161000000.0,1410000000.0,8751000000.0,5762000000.0,2989000000.0,,872000000.0,3861000000.0,161000000.0,3700000000.0,3700000000.0,,,,,2989000000.0,7172000000.0,3700000000.0,2852861952.862,,,2989000000.0,,1410000000.0,282000000.0,3700000000.0,884000000.0,884000000.0,2387000000.0,0.042,36861952.861999996,70815000000.0,22700000000.0,48115000000.0,48115000000.0,48115000000.0,,44307000000.0,31860000000.0,48115000000.0,44307000000.0,,,10710000000.0,10710000000.0,3976000000.0,859000000.0,-3710000000.0,4851000000.0,,-260000000.0,1473000000.0,,,3716000000.0,25.343109075890446,37.54646840148699,37.54646840148699,4.2386609071274295,-4.596233641876796,-4.596233641876796,-10.21327726043857,-4.596233641876796,-10.21327726043857,237.51135331516804,-22.583333333333332,-16.88718662952646,,,139.80699638118216,-20.52768338996602,23.172295852928602,17.784137367130008,-4.794058068872384,-4.794058068872384,0.7862759113652609,12.034310587632826,6.446904269553583,-69.64710299086472,28.265468006345852,16.44747523948693,14.004132888253059,9.352130865260438,5.623700623700624,-14.956960044190756,1.874534535114944,-9.494452761249889,2.1195443002971226,86.12341304989667,29.416396024013387,37.998228520814884,0.0383335947020703,0.013093259577704049,0.01691303955487298,0.01627786971921989,0.01741679494177026,0.04451007379359346,MSFT,22.179000000000002,,,,,,,,,-4306000000.0,,,,
03/31/2005,261141217689.0,223547217689.0,6.782,5.5120000000000005,23.238000000000003,61.907,9620000000.0,1399000000.0,8221000000.0,4892000000.0,3329000000.0,,496000000.0,3825000000.0,1262000000.0,2563000000.0,2563000000.0,0.24,0.23,10856000000.0,10931000000.0,3329000000.0,6291000000.0,2563000000.0,2229977516.34,,,3329000000.0,,1399000000.0,282000000.0,2563000000.0,497000000.0,497000000.0,3114000000.0,0.33,163977516.34,66275000000.0,18902000000.0,47373000000.0,47373000000.0,47373000000.0,,43794000000.0,30454000000.0,47373000000.0,43794000000.0,,,10804353235.0,10804353235.0,5003000000.0,-1133000000.0,-2958000000.0,3782000000.0,,-203000000.0,354000000.0,,,4800000000.0,215.0575750692286,94.90494296577947,94.90494296577947,67.83677051338306,160.48513302034428,160.48513302034428,-29.901031796167615,160.48513302034428,-29.901031796167615,0.90393104898045,39.41330235259948,504.6601941747573,,,0.6639839034205232,38.24260845537441,-24.57600986740672,17.964793826862792,-0.8504606661941885,-0.8504606661941885,-27.211238293444328,5.886141164348274,-7.587679856115108,-59.54214805305947,-16.988586479367868,-20.336836773458273,3.65793376173999,4.8501362397820165,-11.07413569975966,-2.802462208650213,-10.174176339606364,5.315846502846154,-12.750326837393747,85.45738045738047,34.604989604989605,39.76091476091476,0.03677522845055981,0.014891708491900451,0.01711047911730827,0.0214719737942692,0.022380059352651836,0.04303341414601452,MSFT,23.465999999999998,,,,,,,,,-2427000000.0,,,,
12/31/2004,290719535928.0,256215535928.0,7.5760000000000005,6.155,23.684,52.751999999999995,10818000000.0,1922000000.0,8896000000.0,4147000000.0,4749000000.0,,420000000.0,5169000000.0,1706000000.0,3463000000.0,3463000000.0,0.32,0.32,10877000000.0,10956000000.0,4749000000.0,6069000000.0,3463000000.0,3183628554.8459997,,,4749000000.0,,1922000000.0,108000000.0,3463000000.0,417000000.0,417000000.0,4440000000.0,0.33,137628554.84600002,64941000000.0,17709000000.0,47232000000.0,47232000000.0,47232000000.0,,43633000000.0,29354000000.0,47232000000.0,43633000000.0,,,10880222153.0,10880222153.0,3619000000.0,23414000000.0,-33672000000.0,4556000000.0,,-176000000.0,795000000.0,,,3443000000.0,223.25218459152114,123.56358941252421,123.56358941252421,123.57266435986159,221.96610169491527,221.96610169491527,35.918717801946194,221.96610169491527,35.918717801946194,-21.785552021808268,-10.198226395409495,375.88424437299034,,,-20.878880629645824,-9.68305465435488,-34.52794442690243,-1.8693800283956459,-18.00341296928328,-18.00341296928328,30.837304288631724,13.91983608656678,15.233160621761657,-25.90665148804684,-59.10600484696167,-30.064530997925786,6.567164179104477,6.549788239929084,17.72771792360431,-1.5494319770407166,-3.715597595336929,5.648079681366239,7.869620367008127,82.23331484562766,43.899057127010536,47.781475318912925,0.034720767293751835,0.018535175795641574,0.020174420654384354,0.013437904877741408,0.01412482653283362,0.04222226400447474,MSFT,29.043000000000003,,,,,,,,,-969000000.0,,,,
09/30/2004,301938350000.0,237523350000.0,8.014,3.9760000000000004,25.849,64.597,9189000000.0,1469000000.0,7720000000.0,4226000000.0,3494000000.0,,279000000.0,3773000000.0,1245000000.0,2528000000.0,2528000000.0,0.23,0.23,10873000000.0,10920000000.0,3494000000.0,5695000000.0,2528000000.0,2347763583.355,,,3494000000.0,,1469000000.0,183000000.0,2528000000.0,269000000.0,269000000.0,3408000000.0,0.33,88763583.355,94268000000.0,18322000000.0,75946000000.0,75946000000.0,75946000000.0,,72297000000.0,57085000000.0,75946000000.0,72297000000.0,,,10865000000.0,10865000000.0,4007000000.0,-8113000000.0,-738000000.0,11141000000.0,,-173000000.0,487000000.0,,,3834000000.0,11.653358157572764,-3.2899770466717673,-3.2899770466717673,-3.281209946167649,10.99110546378653,10.99110546378653,11.522502393871688,10.99110546378653,11.522502393871688,17.715689284617746,248.22888283378748,25.617397714706968,,,17.026869158878505,141.6767189384801,17.814329523278506,-9.662248824283882,-0.7432432432432433,-0.7432432432432433,-0.8102633355840648,14.625092798812176,-1.165023684547433,93.15187239944521,-30.290326617444624,12.393921452536018,-7.533690534177626,11.856360316494218,-1.1084804132587172,0.519127502255484,-3.480293812271119,-4.515913120032803,-5.83199462720272,84.01349439547285,38.02372401784743,41.05996299923822,0.03250206769145012,0.014710132709057867,0.01588475406733696,0.01614157092344816,0.0168699203678291,0.03868672280009523,MSFT,37.554,,,,,,,,,-355000000.0,,,,
06/30/2004,312825600000.0,252233600000.0,8.517999999999999,4.181,27.145,73.281,9292000000.0,1481000000.0,7811000000.0,4678000000.0,3133000000.0,,571000000.0,3704000000.0,1014000000.0,2690000000.0,2690000000.0,,,,,3133000000.0,6159000000.0,2690000000.0,2276042116.631,,,3133000000.0,,1481000000.0,309000000.0,2690000000.0,570000000.0,570000000.0,2872000000.0,0.27399999999999997,156042116.631,92389000000.0,17564000000.0,74825000000.0,74825000000.0,74825000000.0,,71141000000.0,55597000000.0,74825000000.0,71141000000.0,,,10862000000.0,10862000000.0,1658000000.0,3690000000.0,1296000000.0,15982000000.0,,-557000000.0,1296000000.0,,,1101000000.0,31.305885700910245,40.031233732431026,40.031233732431026,29.194279734914545,42.863657090743274,42.863657090743274,145.14866979655713,42.863657090743274,145.14866979655713,-54.42880794701986,-76.8551608156401,20.41928721174004,,,-38.3413908516177,-66.63983903420522,0.9495036685369012,-27.875423990132592,19.62843295638126,19.62843295638126,4.961020552799433,14.413358722718616,0.6053580628541989,148.24479652065858,70.96705177578092,4.887602179836512,-22.008357604153474,15.213887166769993,1.2752043596730245,13.273479040544967,16.434618583699944,11.057199431279722,18.830354388112028,84.06155832974602,33.71717606543263,39.86224709427464,0.03096732552681324,0.012421025588977836,0.014684800121791863,0.004365001332098499,0.006573271760780483,0.03683886682821004,MSFT,38.4,,,,,,,,,0.0,,,,
03/31/2004,268670610000.0,212263610000.0,7.602,3.807,23.135,139.007,9175000000.0,1411000000.0,7764000000.0,6486000000.0,1278000000.0,,1001000000.0,2279000000.0,964000000.0,1315000000.0,1315000000.0,0.12,0.12,10785000000.0,10856000000.0,1278000000.0,7897000000.0,1315000000.0,707800000.0,,,1278000000.0,,1411000000.0,249000000.0,1315000000.0,1012000000.0,1012000000.0,515000000.0,0.4,404800000.0,89767000000.0,19187000000.0,70580000000.0,70580000000.0,70580000000.0,,66871000000.0,49286000000.0,70580000000.0,66871000000.0,,,10777000000.0,10777000000.0,4970000000.0,-738000000.0,-1040000000.0,9348000000.0,,-213000000.0,568000000.0,,,4757000000.0,-74.26581908134511,-52.93486041517538,-52.93486041517538,-45.32149712092131,-65.59892328398385,-65.59892328398385,-13.35593220338983,-65.59892328398385,-13.35593220338983,19.312766491096063,8.064516129032258,-87.20496894409938,,,19.21324058527225,8.657630083078269,123.27022375215147,2.3997473950110515,16.131687242798353,16.131687242798353,-39.803754266211605,17.2809667673716,-0.5762581636573185,117.3953488372093,52.024719466579924,91.6747572815534,-8.999769532150264,17.102744097000638,-9.632620900226534,3.502197129343205,-9.01617918059074,-0.5332714906287965,-12.475085862723635,84.62125340599455,13.9291553133515,24.839237057220707,0.03657715988152656,0.006020815343713413,0.010736649583977206,0.022410812668266597,0.023414281892218832,0.043224554599820476,MSFT,28.655,,,,,,,,,-1608000000.0,,,,
12/31/2003,295294930000.0,242517930000.0,8.687999999999999,4.258,23.886,136.63,10153000000.0,2344000000.0,7809000000.0,6334000000.0,1475000000.0,,837000000.0,2312000000.0,763000000.0,1549000000.0,1549000000.0,0.14,0.14,10810000000.0,10899000000.0,1475000000.0,8678000000.0,1549000000.0,984874567.474,,,1475000000.0,,2344000000.0,300000000.0,1549000000.0,842000000.0,842000000.0,933000000.0,0.33,277874567.47400004,85937000000.0,16594000000.0,69343000000.0,69343000000.0,69343000000.0,,65888000000.0,48473000000.0,69343000000.0,65888000000.0,,,10789000000.0,10789000000.0,4574000000.0,-1949000000.0,-2270000000.0,6149000000.0,,-172000000.0,189000000.0,,,4402000000.0,-62.24171290755398,-39.3025078369906,-39.3025078369906,-36.16786305908338,-54.740718011660014,-54.740718011660014,-53.14485387547649,-54.740718011660014,-53.14485387547649,76.71617824167001,35.15505066011667,-74.32581177765547,,,65.30538489338635,33.58644859813084,95.01231527093597,76.58210203512684,15.240904621435595,15.240904621435595,58.37837837837838,20.009220839096358,15.946547884187082,10.752881844380404,6.605409153952843,64.2938280954184,71.26504835208209,18.87366818873668,23.59099208764455,6.746941868196718,-1.6925517429647212,3.9926449582514847,-2.5080982645714496,76.91322761745297,14.527725795331428,22.77159460258052,0.0321996810710037,0.00608202453319637,0.009533315742881361,0.018151235250935878,0.018860461162603523,0.04186494582070695,MSFT,29.116999999999997,,,,,,,,,-730000000.0,,,,
09/30/2003,300379000000.0,248757000000.0,9.254,4.505,30.281,71.564,8215000000.0,1480000000.0,6735000000.0,3587000000.0,3148000000.0,,753000000.0,3901000000.0,1287000000.0,2614000000.0,2614000000.0,0.24,0.24,10811000000.0,10885000000.0,3148000000.0,5067000000.0,2614000000.0,2102725455.012,,,3148000000.0,,1480000000.0,328000000.0,2614000000.0,763000000.0,763000000.0,2713000000.0,0.33,251725455.012,84281000000.0,17601000000.0,66680000000.0,66680000000.0,66680000000.0,,63174000000.0,45812000000.0,66680000000.0,63174000000.0,,,10805000000.0,10805000000.0,3424000000.0,-3748000000.0,-350000000.0,5768000000.0,,-167000000.0,695000000.0,,,3257000000.0,-29.531634564554587,-4.108584005869406,-4.108584005869406,-4.1287785696731385,-22.271604938271604,-22.271604938271604,43.54765161878705,-22.271604938271604,43.54765161878705,-45.82501663339987,34.80960264900662,-42.666948436179204,,,-44.52365521710953,27.33358125697285,43.65238285943131,-22.59387138541217,23.436196830692243,23.436196830692243,19.547657512116317,2.871544218726134,-1.347590449685074,8.055451479955039,-10.406958682820752,37.09415584415584,-13.709128065395095,6.054737929253808,1.8598884066955983,28.447391531059544,8.766591866905573,28.637216826795246,9.526469744422828,81.9841752891053,38.32014607425441,47.486305538648814,0.027074614985708945,0.012654920263550373,0.01568197075861182,0.013093098887669493,0.013764436779668512,0.033024196304023604,MSFT,28.66,,,,,,,,,-1045000000.0,,,,
06/30/2003,276168440000.0,227120440000.0,8.669,4.526,28.160999999999998,85.223,8065000000.0,1238000000.0,6827000000.0,4634000000.0,2193000000.0,,265000000.0,2867000000.0,946000000.0,1921000000.0,1921000000.0,,,,,2193000000.0,5872000000.0,1921000000.0,1733389257.063,,,2193000000.0,,1238000000.0,472000000.0,1921000000.0,280000000.0,280000000.0,2385000000.0,0.33,92389257.063,79571000000.0,18551000000.0,61020000000.0,61020000000.0,61020000000.0,,57508000000.0,44999000000.0,61020000000.0,57508000000.0,,,10771000000.0,10771000000.0,2689000000.0,-90000000.0,-483000000.0,6438000000.0,,-273000000.0,731000000.0,,,2416000000.0,-23.27706834939461,25.967213114754102,25.967213114754102,27.819884083816316,-23.695198329853863,-23.695198329853863,-40.96904441453567,-23.695198329853863,-40.96904441453567,-23.3502538071066,-39.40305994482067,-44.70206352886622,,,-21.694816540477575,-35.500119932837606,53.902358020591166,59.518072289156635,-9.502923976608187,-9.502923976608187,1.8930041152263373,16.00679694137638,3.1268882175226587,113.46153846153845,49.72093023255814,34.09454213290706,42.52427184466019,11.195367434165172,2.935545628589662,-5.7887072030751465,6.390648079383119,-10.73864103066958,6.428639107800588,84.649721016739,27.191568505889645,35.548667079975196,0.03005894141451998,0.009655669916807136,0.012623258391010514,0.010637527824444158,0.01183953324500428,0.035509793834495915,MSFT,27.87,,,,,,,,,-1214000000.0,,,,
03/31/2003,259579620000.0,213401620000.0,8.433,4.454,27.237,52.176,7835000000.0,1215000000.0,6620000000.0,2905000000.0,3715000000.0,,46000000.0,4168000000.0,1374000000.0,2794000000.0,2794000000.0,0.26,0.26,10715000000.0,10864000000.0,3715000000.0,4120000000.0,2794000000.0,2750427543.186,,,3715000000.0,,1215000000.0,375000000.0,2794000000.0,65000000.0,65000000.0,4025000000.0,0.33,21427543.186,74482000000.0,16200000000.0,58282000000.0,58282000000.0,58282000000.0,,54925000000.0,41511000000.0,58282000000.0,54925000000.0,,,10722000000.0,10722000000.0,4169000000.0,-4207000000.0,-1211000000.0,4300000000.0,,-182000000.0,485000000.0,,,3987000000.0,8.717033947436159,2.0452885317750185,2.0452885317750185,3.5270740188772978,12.644026682838083,12.644026682838083,13.992022092666462,12.644026682838083,13.992022092666462,0.809102402022756,60.05620232838218,28.18471337579618,,,1.1647658335355497,50.6685941452837,13.832288401253917,-10.560344827586206,-12.903225806451612,-12.903225806451612,-40.26548672566372,13.162393162393164,1.7365913631473797,-15.94996090695856,-22.55043227665706,4.383075753737016,-21.999242711094283,8.143547273982056,-8.266011005737033,-20.522226762944435,-6.163879595533205,-25.99922786780254,-8.4925436145043,84.49266113592853,47.415443522654755,53.19719208679005,0.03102132026926506,0.017408490151105696,0.019531248169531234,0.018683082162169153,0.01953593416957191,0.03671481031868455,MSFT,27.669,,,,,,,,,-839000000.0,,,,
12/31/2002,276630810056.0,233206810056.0,9.228,4.956,27.304000000000002,65.618,8541000000.0,2034000000.0,6507000000.0,3248000000.0,3259000000.0,,-92000000.0,3622000000.0,1070000000.0,2552000000.0,2552000000.0,0.24,0.235,10702000000.0,10882000000.0,3259000000.0,5282000000.0,2552000000.0,2608366648.261,,,3259000000.0,,2034000000.0,295000000.0,2552000000.0,-80000000.0,-80000000.0,3634000000.0,0.295,-23633351.739,72359000000.0,16547000000.0,55812000000.0,55812000000.0,55812000000.0,,52448000000.0,39314000000.0,55812000000.0,52448000000.0,,,10701385302.0,10701385302.0,2767000000.0,-2019000000.0,-571000000.0,5552000000.0,,-276000000.0,365000000.0,,,2491000000.0,19.075754887303145,11.782742006132283,11.782742006132283,7.8939529341674115,14.713129179866243,14.713129179866243,-19.530864197530864,14.713129179866243,-19.530864197530864,-26.58414382552314,-58.56620093147039,21.133333333333333,,,-22.38429172510519,-55.16850291639663,-3.2181168057210967,30.076091309571485,31.73575129533679,31.73575129533679,69.64136780650541,5.002420526060997,-0.6109668550481137,5.6316590563165905,4.008992131884601,7.795918367346939,42.91125541125541,10.33458209533652,10.26336173508908,-22.741084003960154,18.292244027768906,-27.083636017768438,20.59590279131412,76.1854583772392,38.15712445849432,42.40721227022597,0.027902272658493432,0.01397472054618566,0.015531278864156018,0.010681506253620276,0.01186500514001096,0.03662414488645957,MSFT,29.713,,,,,,,,,-936000000.0,,,,
09/30/2002,233853717401.0,193378717401.0,8.061,4.37,24.965,44.486000000000004,7746000000.0,1199000000.0,6547000000.0,2497000000.0,4050000000.0,,-407000000.0,4069000000.0,1343000000.0,2726000000.0,2726000000.0,0.255,0.25,10738000000.0,10916000000.0,4050000000.0,3696000000.0,2726000000.0,2983928237.896,,,4050000000.0,,1199000000.0,297000000.0,2726000000.0,-385000000.0,-385000000.0,4732000000.0,0.33,-127071762.104,70235000000.0,16719000000.0,53516000000.0,53516000000.0,53516000000.0,,50019000000.0,36286000000.0,53516000000.0,50019000000.0,,,10692899744.0,10692899744.0,6172000000.0,-897000000.0,-2958000000.0,5338000000.0,,-160000000.0,539000000.0,,,6012000000.0,32.34852217290706,112.47077162899456,112.47077162899456,115.6332803391627,39.799792889195714,39.799792889195714,40.91858037578288,39.799792889195714,40.91858037578288,85.61284347020685,90.73604060913706,2.6909722222222223,,,82.1186190616701,79.73209085614444,6.4818763326226,-17.070740617734973,35.633484162895925,35.633484162895925,-12.353801169590643,24.895078214421975,11.248937977909941,71.47446193382589,76.9893899204244,14.462681944874575,-15.597168303265585,26.444662095984327,6.79718737074314,-15.144033378921273,-20.223827741812457,-20.74285711671756,-23.99958757142526,84.52104311902917,52.285050348567,52.530338239091144,0.03385584560695894,0.020943359509421673,0.021041612307120195,0.03108925367176373,0.031916645652382857,0.04005611426172353,MSFT,26.035999999999998,,,,,,,,,-3497000000.0,,,,
06/30/2002,293137300000.0,254444300000.0,10.994000000000002,5.398,35.080999999999996,78.702,7253000000.0,1368000000.0,5885000000.0,3011000000.0,2874000000.0,,-1094000000.0,2243000000.0,718000000.0,1525000000.0,1525000000.0,,,,,2874000000.0,4379000000.0,1525000000.0,2259284440.481,,,2874000000.0,,1368000000.0,359000000.0,1525000000.0,-1080000000.0,-1080000000.0,4313000000.0,0.32,-345715559.519,67646000000.0,15466000000.0,52180000000.0,52180000000.0,52180000000.0,,50511000000.0,35832000000.0,52180000000.0,50511000000.0,,,10718000000.0,10718000000.0,3434000000.0,-1700000000.0,-3841000000.0,3016000000.0,,-282000000.0,286000000.0,,,3152000000.0,7.454440750863959,2246.153846153846,2246.153846153846,2188.775510204082,4.471101417666303,4.471101417666303,-12.856276531231048,4.471101417666303,-12.856276531231048,-3.223825606386245,-20.303413400758533,-32.47220917488649,,,-4.0514110086616375,-16.670710992477552,51.534977352793156,17.9858934169279,-20.326150262085033,-20.326150262085033,-1.935483870967742,24.208526804558886,0.5982905982905984,-23.100458949515552,-41.04769351055512,18.22354211663067,10.945021535343297,12.36250968241673,0.11042097998619739,-25.402573805409723,-10.247576998830924,-29.893756836510615,-11.766955355650575,81.13883910106163,39.6249827657521,30.9251344271336,0.023128834090604504,0.011295202918674146,0.008815288847107207,0.012387779958128361,0.013496077530524363,0.02850525635669575,MSFT,47.982,,,,,,,,,-4127000000.0,,,,
03/31/2002,326606558573.0,288377558573.0,12.509,6.336,39.804,83.685,7245000000.0,1395000000.0,5850000000.0,2552000000.0,3298000000.0,,295000000.0,4026000000.0,1288000000.0,2738000000.0,2738000000.0,0.255,0.245,10830000000.0,11128000000.0,3298000000.0,3947000000.0,2738000000.0,2529895678.092,,,3298000000.0,,1395000000.0,148000000.0,2738000000.0,306000000.0,306000000.0,3140000000.0,0.32,97895678.09200001,68379000000.0,14079000000.0,54300000000.0,54300000000.0,54300000000.0,,52590000000.0,35985000000.0,54300000000.0,52590000000.0,,,10830925504.0,10830925504.0,4121000000.0,-3996000000.0,-251000000.0,5116000000.0,,-166000000.0,425000000.0,,,3955000000.0,9.50545293863426,11.709506323949409,11.709506323949409,10.060142154182614,10.00667111407605,10.00667111407605,16.085885251671947,10.00667111407605,16.085885251671947,5.466666666666667,16.563513115237253,-4.004891470498319,,,2.665670154459392,15.596072931276298,-14.620274339243894,-23.95709177592372,197.44136460554373,197.44136460554373,-9.650259067357512,-2.288291297811926,-5.5994836211069865,23.30682092070378,-2.663622526636225,14.141122035858878,-19.448979591836736,12.221189591078067,-6.407440899108642,11.922406505271173,-8.783592588840861,8.85204762898318,-9.833494913090892,80.74534161490683,45.52104899930987,55.56935817805383,0.020285905841453084,0.01143639614788244,0.01396086443037438,0.013714659419307171,0.01429029367053473,0.0251233141574919,MSFT,55.33,,,,,,,,,-676000000.0,,,,
