Quarter,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailtoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeAsReported,TotalExpenses,NetIncomeFromContinuingAndDiscontinuedOperation,NormalizedIncome,InterestIncome,InterestExpense,NetInterestIncome,EBIT,ReconciledCostOfRevenue,ReconciledDepreciation,NetIncomeFromContinuingOperationNetMinorityInterest,NormalizedEBITDA,TaxRateForCalcs,TaxEffectOfUnusualItems,TotalAssets,TotalLiabilitiesNetMinorityInterest,TotalEquityGrossMinorityInterest,TotalCapitalization,CommonStockEquity,NetTangibleAssets,WorkingCapital,InvestedCapital,TangibleBookValue,TotalDebt,NetDebt,ShareIssued,OrdinarySharesNumber,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,EndCashPosition,CapitalExpenditure,RepaymentOfDebt,FreeCashFlow,PretaxIncomeYoY,PretaxIncomeQoQ,OperatingIncomeYoY,OperatingIncomeQoQ,EBITYoY,EBITQoQ,FreeCashFlowYoY,FreeCashFlowQoQ,OperatingCashFlowYoY,OperatingCashFlowQoQ,GrossProfitYoY,GrossProfitQoQ,EndCashPositionYoY,EndCashPositionQoQ,TotalRevenueYoY,TotalRevenueQoQ,GrossMargin,OperatingMargin,NetMargin,EV2OperatingIncome,EV2NetIncome,EV2FreeCashFlow,EV2OperatingCashFlow,EV2TotalRevenue,MktCap2OperatingIncome,MktCap2NetIncome,MktCap2FreeCashFlow,MktCap2OperatingCashFlow,MktCap2TotalRevenue,Ticker
12/31/2019,75717730000.0,84792730000.0,,95.238,,2.998,12.54,11.482999999999999,92.066,7384000000.0,5993000000.0,1391000000.0,1044000000.0,347000000.0,-160000000.0,-13000000.0,174000000.0,42000000.0,105000000.0,105000000.0,0.11599999999999999,0.11199999999999999,900000000.0,935000000.0,359000000.0,7037000000.0,105000000.0,95896551.72399999,10000000.0,170000000.0,-160000000.0,344000000.0,5993000000.0,577000000.0,105000000.0,909000000.0,0.24100000000000002,2896551.724,34309000000.0,26199000000.0,8110000000.0,17020000000.0,6618000000.0,6081000000.0,1436000000.0,18419000000.0,6081000000.0,14697000000.0,5533000000.0,905310430.0,905310430.0,1425000000.0,-403000000.0,-79000000.0,6783000000.0,-449000000.0,-3745000000.0,976000000.0,-24.98577316387591,-1.1363636363636365,-17.21360559798259,32.95019157088122,-15.412401427169831,-4.7091412742382275,10.82597143051802,181.75519630484987,15.425645229356832,88.4920634920635,-3.596922863677317,16.79261125104954,58.61516775372113,16.42636457260556,2.1883445778800708,17.150563223861653,18.838028169014084,4.6993499458288195,2.3564463705308776,244.35945244956773,487.31454022988504,86.87779713114755,59.50367017543859,11.48330579631636,218.20671469740634,435.15936781609196,77.57964139344263,53.13524912280702,10.25429712892741,TSLA
09/30/2019,43356600000.0,52502692000.0,,43.29,1.238,1.672,7.586,8.33,58.869,6303000000.0,5112000000.0,1191000000.0,930000000.0,261000000.0,-170000000.0,85000000.0,176000000.0,26000000.0,143000000.0,143000000.0,0.16,0.156,895000000.0,920000000.0,261000000.0,6042000000.0,143000000.0,143000000.0,15000000.0,185000000.0,-170000000.0,361000000.0,5112000000.0,530851000.0,143000000.0,891851000.0,0.15,0.0,32795000000.0,25313000000.0,7482000000.0,16136000000.0,6040000000.0,5503000000.0,794000000.0,17779000000.0,5503000000.0,14413000000.0,6401000000.0,900000000.0,900000000.0,756000000.0,-485612000.0,118178000.0,5826000000.0,-409600000.0,-2063774000.0,346400000.0,-35.131947515848445,-147.58930430385772,-41.07567373532818,-620.8229401552491,-19.156178617816995,-282.4596162788347,-58.34115038075034,-41.327813902123815,-45.66158813352587,-12.46008017545038,-21.833211368640747,29.30950245698912,65.37201891815022,6.932575028545639,-7.640408046816627,-0.735092625198514,18.89576392194193,4.140885292717753,2.7923211169284468,201.15973946360154,298.31075,151.56666281755196,69.44800529100529,8.329794066317627,166.11724137931034,246.34431818181818,125.1633949191686,57.35,6.878724416944312,TSLA
06/30/2019,39818028801.0,50159972801.0,,,,1.696,8.691,7.9,131.75,6349676000.0,5428630000.0,921046000.0,971159000.0,-50113000.0,-161617000.0,-158101000.0,-369831000.0,19431000.0,-408334000.0,-408334000.0,-0.462,-0.462,883270000.0,883270000.0,-167458000.0,6399789000.0,-408334000.0,-322672150.0,10362000.0,171979000.0,-161617000.0,-197852000.0,5428630000.0,578572000.0,-408334000.0,498065000.0,0.27,-31683150.0,31872597000.0,24722136000.0,7150461000.0,15621240000.0,5715393000.0,5234560000.0,593179000.0,17081068000.0,5234560000.0,14100832000.0,6410935000.0,895590000.0,895590000.0,863606000.0,-241545000.0,2142841000.0,5448293000.0,-273207000.0,-1890970000.0,590399000.0,-49.2686546895126,-42.64158493234818,-90.3248912073952,-89.5239986620955,-65.00777302415739,-59.399900270664595,-173.17087982431028,-162.4893760471804,-766.0337487660414,-235.0215601479661,48.81262824552049,62.80289813572594,95.75375875149736,103.08249074287367,58.653411059981295,39.815618928169414,14.505401535448422,-0.7892213712951653,-5.824407418583247,-1000.9373376369405,-135.62944372159174,84.95944742623209,58.08201054763399,7.899611381903581,-794.5648594376709,-107.66547098809997,67.44257493830443,46.10670699485645,6.270875679483488,TSLA
03/31/2019,48337835351.0,58479488351.0,,51.54600000000001,1.4709999999999999,2.224,9.873,12.877,-2962.187,4541464000.0,3975721000.0,565743000.0,1044103000.0,-478360000.0,-148691000.0,-17721000.0,-644772000.0,22873000.0,-702135000.0,-702135000.0,-0.82,-0.82,864945000.0,864945000.0,-521831000.0,5019824000.0,-702135000.0,-670401170.0,8762000.0,157453000.0,-148691000.0,-487319000.0,3975721000.0,467577000.0,-702135000.0,23729000.0,0.27,-11737170.0,28912524000.0,22874618000.0,6037906000.0,13255619000.0,4605596000.0,4257716000.0,-1564978000.0,14608215000.0,4257716000.0,12540113000.0,7804450000.0,868409885.0,868409885.0,-639606000.0,-305843000.0,-653019000.0,2682798000.0,-305193000.0,-2171256000.0,-944799000.0,-17.233146175589393,-377.9716842849506,-19.869207034142192,-214.12593552204336,-22.583386816971576,-219.82890682823552,-16.167870290759733,-207.28306043194874,60.55334658714381,-151.80837560881966,23.92350052351892,-60.791253725136876,-16.67573581206743,-37.264859970610715,33.229561208782926,-37.14996098049329,12.457282497450162,-10.533167278216894,-14.19744822374459,-122.24995474328958,-90.69793407747234,-61.89622168418891,-91.43048744226915,12.876792230655136,-101.04907465298102,-74.96888101685558,-51.16203060227625,-75.57439322176465,10.643668066288756,TSLA
12/31/2018,57442278400.0,67929960400.0,,61.35,1.758,3.221,12.74,9.401,75.192,7225873000.0,5782973000.0,1442900000.0,1023749000.0,419151000.0,-167375000.0,-19820000.0,231956000.0,21878000.0,139483000.0,139483000.0,0.162,0.156,860130000.0,895130000.0,413536000.0,6806722000.0,139483000.0,144568395.377,7348000.0,174723000.0,-167375000.0,406679000.0,5782973000.0,496737000.0,139483000.0,909031000.0,0.094,-529604.623,29739614000.0,23426010000.0,6313604000.0,13333733000.0,4923243000.0,4572592000.0,-1685828000.0,15555718000.0,4572592000.0,13827271000.0,6946857000.0,863013140.0,863013140.0,1234561000.0,-365009000.0,-112309000.0,4276388000.0,-353901000.0,-2426834000.0,880660000.0,-129.7417236290247,-14.508329647648532,-170.07561762193194,-5.370918474469512,-164.191729620007,-8.926635911676446,-322.2474586879057,5.910168896329115,142.12253207057978,-11.264439031367496,228.8391151951065,-5.300705863821772,26.974382362495003,21.38601394393247,119.74835239058844,5.882703757817706,19.968521450626103,5.800697023044828,3.2100757929180324,162.06560499676726,292.8570953111797,77.1352853541662,55.02357550578708,9.400934724427069,137.04435489835404,247.6429943609995,65.2263965662117,46.52850559834629,7.949527814839812,TSLA
09/30/2018,45167946736.0,56252469736.0,,74.627,2.131,3.264,11.629000000000001,8.243,59.253,6824413000.0,5300748000.0,1523665000.0,1080724000.0,442941000.0,-168313000.0,-3308000.0,271320000.0,16647000.0,311516000.0,311516000.0,0.364,0.35,854465000.0,854465000.0,416757000.0,6381472000.0,311516000.0,336128960.0,6907000.0,175220000.0,-168313000.0,446540000.0,5300748000.0,502825000.0,311516000.0,975549000.0,0.06,-1571040.0,29262713000.0,23409144000.0,5853569000.0,14181451000.0,4508838000.0,4152136000.0,-1854833000.0,16287989000.0,4152136000.0,13455186000.0,8811647000.0,857890000.0,857890000.0,1391281000.0,-560965000.0,-84218000.0,3522966000.0,-559765000.0,-1125279000.0,831516000.0,-140.40819244379313,-137.2181580495995,-182.71849555538955,-185.51677935276604,-180.55359626510133,-178.97534032404403,-153.80974044337336,-203.05362527374064,-562.893180109262,-1172.9894188055282,239.24054860399875,146.17727368199957,-0.20011161378231915,26.57796422727772,128.64844581068292,70.51522013596916,22.326682162993357,6.490536255645724,3.9757265569947187,126.99765823439239,207.32887268170427,67.65049588462519,40.43214112461825,8.242829051524286,101.97282874242845,166.4748147427392,54.319997132947535,32.465006519890665,6.618583420434842,TSLA
06/30/2018,58230744270.0,68048113270.0,,,,4.606,13.139000000000001,17.003,-848.882,4002231000.0,3383301000.0,618930000.0,1136888000.0,-517958000.0,-158518000.0,-52523000.0,-728999000.0,13707000.0,-717539000.0,-717539000.0,-0.8440000000000001,-0.8440000000000001,849985000.0,849985000.0,-621392000.0,4520189000.0,-717539000.0,-642032180.0,5064000.0,163582000.0,-158518000.0,-565417000.0,3383301000.0,485255000.0,-717539000.0,23272000.0,0.27,-27927180.0,27910000000.0,22642887000.0,5267113000.0,13419811000.0,3906421000.0,3541731000.0,-2441565000.0,15522996000.0,3541731000.0,13320947000.0,9380151000.0,852580000.0,852580000.0,-129664000.0,-682817000.0,398622000.0,2783238000.0,-677213000.0,-1022149000.0,-806877000.0,88.96754626989475,-6.4212563958399125,114.99526806023677,-13.236087333786731,103.8721564583416,-10.176559551118707,-40.58710654127432,-28.405706056629338,-35.223707611454145,-67.45185452938932,-7.1533043810895345,35.57387750095285,-8.323199131467058,-13.55619826394195,43.47192045188537,17.410482607852554,15.464624605626213,-12.941731749116931,-18.214815686550825,-131.37766627796077,-93.3445906921683,-84.3351753365135,-524.8034401992843,17.002545147943735,-112.42367966128528,-79.8776737279475,-72.16805568878527,-449.089525774309,14.549571044250069,TSLA
03/31/2018,44954663898.0,53702697898.0,,,,3.752,10.662,15.754000000000001,-251.838,3408751000.0,2952225000.0,456526000.0,1053500000.0,-596974000.0,-144332000.0,-37716000.0,-779022000.0,5605000.0,-709551000.0,-709551000.0,-0.838,-0.838,845730000.0,845730000.0,-596974000.0,4005725000.0,-709551000.0,-709551000.0,5214000.0,149546000.0,-144332000.0,-629476000.0,2952225000.0,416233000.0,-709551000.0,-213243000.0,0.01,0.0,27271429000.0,21551023000.0,5720406000.0,13214423000.0,4450695000.0,4042983000.0,-2266439000.0,15212453000.0,4042983000.0,12483042000.0,8096085000.0,848750000.0,848750000.0,-398376000.0,-728637000.0,371660000.0,3219708000.0,-728637000.0,-1512767000.0,-1127013000.0,109.46913576927318,-0.11270661276238908,131.79045540848537,-0.19510449877202868,130.95205773471235,-0.6411612247410573,33.78866857474569,184.41824899306502,470.64932460500495,-178.1296394719656,-31.652259314375712,4.04297311217769,-19.639753775838972,-4.400528041986821,26.42469040563445,3.6646251546035598,13.392764681257152,-17.51298349454096,-22.85359065534561,-89.95818561277376,-68.93604788824963,-47.650468892550485,-134.80404918468983,15.75436219835359,-75.30422413371437,-57.70653960735384,-39.88832772825158,-112.84480967226942,13.18801634322953,TSLA
12/31/2017,52327783433.0,60500402433.0,,,,4.703,11.155,18.399,-369.05800000000005,3288249000.0,2849463000.0,438786000.0,1036927000.0,-598141000.0,-140083000.0,-41677000.0,-779901000.0,-9094000.0,-675350000.0,-675350000.0,-0.802,-0.802,841570000.0,841570000.0,-598141000.0,3886390000.0,-675350000.0,-675350000.0,6280000.0,146363000.0,-140083000.0,-633538000.0,2849463000.0,469606000.0,-675350000.0,-163932000.0,0.012,0.0,28655372000.0,23023050000.0,5632322000.0,13655631000.0,4237242000.0,3815503000.0,-1104150000.0,14552180000.0,3815503000.0,12115948000.0,6947024000.0,843985000.0,843985000.0,509891000.0,-961876000.0,285842000.0,3367914000.0,-906143000.0,-1586350000.0,-396252000.0,274.2345212788929,16.152107087965113,124.27652250860524,11.701837603645329,342.12149760982584,14.287105904509694,-64.91761768585822,-74.3574179328268,-213.76188340707128,-269.6458634158676,0.8059217327776732,-2.3052945629425126,-0.7456642901601312,-4.592482216865013,43.92910715122048,10.171090654761406,13.344062447825575,-18.19025870607731,-23.717820639495365,-101.14739239242921,-77.57446449357033,-152.68163298355591,118.65359936339335,18.39897235063403,-87.48402706552469,-67.09541779405335,-132.05683108981154,102.6254305979121,15.913570849713631,TSLA
09/30/2017,56925163545.0,63434645545.0,,,,5.349,11.225,21.253,-412.67699999999996,2984675000.0,2535535000.0,449140000.0,984620000.0,-535480000.0,-111578000.0,-24390000.0,-671448000.0,-285000.0,-619376000.0,-619376000.0,-0.74,-0.74,836470000.0,836470000.0,-535480000.0,3520155000.0,-619376000.0,-619376000.0,5531000.0,117109000.0,-111578000.0,-554339000.0,2535535000.0,400624000.0,-619376000.0,-153715000.0,0.0,0.0,28107074000.0,21929414000.0,6177660000.0,14296034000.0,4711480000.0,4294006000.0,599793000.0,14720258000.0,4294006000.0,11702649000.0,6478748000.0,840085000.0,840085000.0,-300562000.0,-1314932000.0,2101506000.0,3530030000.0,-1244727000.0,-1063295000.0,-1545289000.0,-2337.3396421312186,74.04945824044792,-725.4000140150896,122.26834249281909,-822.5105573223502,99.87776692062782,-977.8155852713619,13.7844934481225,-170.94599538769123,50.1518693923226,-29.462021091977036,-32.623778342821566,14.453173000823213,16.275308604563225,29.856780871862433,6.994587312609135,15.04820457838793,-17.94098184894503,-22.496519721577727,-118.46314623328603,-94.47439793550654,-41.050344333648916,-211.05344502964448,21.25345156340305,-106.30679678979607,-84.77970527129428,-36.83787533917604,-189.3957437899668,19.072483116252187,TSLA
06/30/2017,60339329430.0,65989362430.0,,,,6.4110000000000005,12.097999999999999,23.656,590.076,2789557000.0,2122942000.0,666615000.0,907531000.0,-240916000.0,-103656000.0,-41208000.0,-385780000.0,15647000.0,-336397000.0,-336397000.0,-0.408,-0.408,826060000.0,826060000.0,-240916000.0,3030473000.0,-336397000.0,-336397000.0,4785000.0,108441000.0,-103656000.0,-277339000.0,2122942000.0,389171000.0,-336397000.0,111832000.0,0.4,0.0,26043705000.0,19461590000.0,6582115000.0,12232846000.0,5105752000.0,4681139000.0,-186911000.0,13049379000.0,4681139000.0,9545406000.0,4907703000.0,834315000.0,834315000.0,-200172000.0,-1215216000.0,428767000.0,3035924000.0,-1157912000.0,-814895000.0,-1358084000.0,33.23939089380015,3.7313493034474043,1.208200302470173,-6.4581885388799805,14.051017596670656,1.7544953899551285,840.6056072695035,61.21930285867593,-233.14974457215837,186.7341822921889,142.60306576993625,-0.19926760546511244,-6.4805142837956184,-24.22679318812767,119.64721732071304,3.4598537980246786,23.896805119952738,-8.636353370804038,-13.829436000053056,-273.9102526606784,-171.05438962621184,-48.59004482049711,-329.66330171052897,23.655857338638356,-250.45795808497567,-156.40865112240138,-44.42974766656555,-301.43741097656016,21.63043430551876,TSLA
03/31/2017,45686841200.0,50881740200.0,,,,5.733,9.612,18.871,489.036,2696270000.0,2028324000.0,667946000.0,925495000.0,-257549000.0,-96256000.0,-18098000.0,-371903000.0,25278000.0,-330277000.0,-330277000.0,-0.408,-0.408,810645000.0,810645000.0,-257549000.0,2953819000.0,-330277000.0,-330277000.0,3090000.0,99346000.0,-96256000.0,-272557000.0,2028324000.0,376602000.0,-330277000.0,104045000.0,0.4,0.0,25053726000.0,18892636000.0,6161090000.0,12153958000.0,4987719000.0,4558127000.0,782450000.0,13157269000.0,4558127000.0,9656626000.0,4162957000.0,820820000.0,820820000.0,-69811000.0,-926943000.0,1598749000.0,4006593000.0,-772572000.0,-799248000.0,-842383000.0,33.575771942489965,78.45719029361945,3.756687508057239,-3.430471919549453,14.61799189221013,90.20691580306361,80.58907011044796,-25.419171484475296,-72.03140962721099,-84.42445377045084,164.56659853922082,53.45273595265554,177.89038479278173,18.076568069937192,135.06165391509336,18.017745535274624,24.772964131930408,-9.552047829037894,-13.793240291217126,-197.56139686040325,-136.81454626609627,-60.40214510501755,-728.8498975806106,18.871159119821087,-177.39087008685726,-122.8461217037776,-54.23523646607303,-654.4361375714429,16.944460755043078,TSLA
12/31/2016,34423044089.0,34054248089.0,,384.615,11.001,4.981,12.88,14.905999999999999,185.43599999999998,2284631000.0,1849353000.0,435278000.0,701976000.0,-266698000.0,-62925000.0,121224000.0,-208399000.0,11070000.0,-121337000.0,-121337000.0,-0.156,-0.156,775120000.0,775120000.0,-266698000.0,2551329000.0,-121337000.0,-121337000.0,2179000.0,65104000.0,-62925000.0,-143295000.0,1849353000.0,326939000.0,-121337000.0,183644000.0,0.4,0.0,22664076000.0,16758951000.0,5905125000.0,10731195000.0,4752911000.0,4376766000.0,432791000.0,11881342000.0,4376766000.0,8588115000.0,3735215000.0,807805000.0,807805000.0,-448209000.0,-594751000.0,1372827000.0,3393216000.0,-681281000.0,-195561000.0,-1129490000.0,-33.9148055012066,-794.4087168038385,2.4449455120941255,-411.4830300623671,-48.218854342829886,-286.7668526145665,156.0789532750963,-741.6171508424317,1401.5879928975846,-205.79725197038115,99.15356600355045,-31.639064917116226,183.4984810862656,10.017291036382506,88.13147449727433,-0.6006258168598124,19.05244216680943,-11.673570042602066,-9.121779403325963,-127.68842694358413,-163.40888434685388,-30.150110305536128,-75.97850129961692,14.90579795555606,-129.0712494619382,-165.17854734907556,-30.47662581253486,-76.80132279583854,15.067222710801,TSLA
09/30/2016,30568794750.0,30606467750.0,,128.205,3.655,5.949,12.129000000000001,13.315999999999999,85.686,2298436000.0,1661701000.0,636735000.0,551113000.0,85622000.0,-43855000.0,-11756000.0,30011000.0,8133000.0,21878000.0,21878000.0,0.03,0.027999999999999997,744955000.0,784675000.0,85622000.0,2212814000.0,21878000.0,21878000.0,2858000.0,46713000.0,-43855000.0,76724000.0,1661701000.0,280468000.0,21878000.0,357192000.0,0.271,0.0,12592397000.0,9911909000.0,2680488000.0,5135178000.0,2680488000.0,2680488000.0,1090022000.0,5395949000.0,2680488000.0,2715461000.0,,749125000.0,749125000.0,423649000.0,-268006000.0,-320870000.0,3084257000.0,-247611000.0,-1111969000.0,176038000.0,-113.15844857370854,-110.36509762070051,-146.61933334059304,-135.96958494370693,-138.60016300574546,-131.5514596724116,-129.54931908557884,-221.92348182624113,-308.34513622504176,181.80143146019583,175.0522687217058,131.72875360293475,116.28184702209481,-4.991650496981025,145.35258206490468,80.97679007446357,27.70296845333087,3.7252288077631923,1.305713972457793,357.46032269743756,1019.8416497284329,173.86284637407832,72.24487193407751,13.316214917448212,357.0203306393217,1018.5863433407751,173.64884144332473,72.15594690415887,13.29982420654741,TSLA
06/30/2016,31420624200.0,33141075200.0,,833.3330000000001,23.785,6.483,32.38,26.095,-552.913,1270017000.0,995241000.0,274776000.0,512816000.0,-238040000.0,-44126000.0,-7373000.0,-289539000.0,3649000.0,-293188000.0,-293188000.0,-0.418,-0.418,699915000.0,699915000.0,-238040000.0,1508057000.0,-293188000.0,-293188000.0,2242000.0,46368000.0,-44126000.0,-243171000.0,995241000.0,183232000.0,-293188000.0,-59939000.0,0.4,0.0,11868952000.0,9348658000.0,2520294000.0,5177442000.0,2520294000.0,2520294000.0,1437301000.0,5804268000.0,2520294000.0,3283974000.0,37673000.0,740075000.0,740075000.0,150336000.0,-319854000.0,1976584000.0,3246301000.0,-294720000.0,-588825000.0,-144384000.0,59.91328841268088,3.993233269042206,39.868850917808544,-4.102745906922779,55.17459223524006,2.2603407963128057,-74.43087336035744,-69.0471290388969,-194.2450914014895,-160.22956270908034,28.77911608942213,8.83597129141119,182.12194081202912,125.15784209756073,32.989415440806894,10.720475516281795,21.63561590120447,-18.74305619531077,-22.798041286061522,-139.22481599731137,-114.46152400885546,-229.53426418439716,220.4467007237122,26.094985500194092,-131.9972450008402,-108.51948856630713,-217.61846326462765,209.00266203703703,24.740317806769514,TSLA
03/31/2016,30756552660.0,32275230660.0,,90.90899999999999,2.591,7.28,28.244,28.138,-396.814,1147048000.0,894580000.0,252468000.0,500692000.0,-248224000.0,-39374000.0,9177000.0,-278421000.0,3846000.0,-282267000.0,-282267000.0,-0.426,-0.426,663380000.0,663380000.0,-248224000.0,1395272000.0,-282267000.0,-282267000.0,1251000.0,40625000.0,-39374000.0,-237796000.0,894580000.0,156460000.0,-282267000.0,-81336000.0,0.4,0.0,9191702000.0,8221337000.0,970365000.0,3497320000.0,970365000.0,970365000.0,51844000.0,4132605000.0,970365000.0,3162240000.0,1720451000.0,669290000.0,669290000.0,-249605000.0,-233819000.0,715435000.0,1441789000.0,-216859000.0,-8128000.0,-466464000.0,84.21275497714055,-11.71020044458679,142.29740546238995,-4.651350385851966,90.89807091765877,-14.069930474249453,-16.38242264104945,5.757123002872554,89.39026055814378,736.2256692016483,-2.924178980517009,15.512161197635473,-4.52209027889987,20.45946722722214,22.041962803762182,-5.544557716694939,22.010238455583377,-21.640245220775416,-24.272829035925263,-130.02461752288255,-115.92240046548213,-69.19125733175551,-129.30522489533462,28.13764607932711,-123.90644200399639,-110.4677903606409,-65.93553341736983,-123.22089966146511,26.81365789400269,TSLA
12/31/2015,31543314250.0,32796662250.0,,156.25,1.666,8.033,23.994,27.006999999999998,-246.575,1214380000.0,995816000.0,218564000.0,478897000.0,-260333000.0,-37867000.0,-17149000.0,-315349000.0,5048000.0,-320397000.0,-320397000.0,-0.488,-0.488,655500000.0,655500000.0,-260333000.0,1474713000.0,-320397000.0,-320397000.0,750000.0,38617000.0,-37867000.0,-276732000.0,995816000.0,143723000.0,-320397000.0,-133009000.0,0.4,0.0,8092460000.0,7003516000.0,1088944000.0,3171364000.0,1088944000.0,1088944000.0,-24706000.0,3804530000.0,1088944000.0,2715586000.0,1518678000.0,657125000.0,657125000.0,-29849000.0,-414280000.0,225038000.0,1196908000.0,-411222000.0,-130874000.0,-441071000.0,203.4828216726013,38.26608907635241,247.86204869184104,41.745706787468286,267.9604292153656,39.22501836330157,-3.0747391020583965,-25.96287325239239,-65.4533459873614,-85.32064522474673,-16.482038387906623,-5.586273628917994,-37.19369076036108,-16.067476557394063,26.93942786420686,29.632179711760067,17.997990744248092,-21.437523674632324,-25.967901315897823,-125.97965778445298,-104.00116141164234,-74.356877350812,-1098.75246239405,27.006918962762892,-121.16525469302778,-100.02668234242061,-71.5152758852883,-1056.762848001608,25.97483016024638,TSLA
09/30/2015,32515808400.0,34053026400.0,,106.383,1.105,8.436,45.417,36.351,-385.215,936789000.0,705293000.0,231496000.0,415158000.0,-183662000.0,-28981000.0,-15431000.0,-228074000.0,1784000.0,-229858000.0,-229858000.0,-0.35600000000000004,-0.35600000000000004,645030000.0,645030000.0,-183662000.0,1120451000.0,-229858000.0,-229858000.0,327000.0,29308000.0,-28981000.0,-198766000.0,705293000.0,110366000.0,-229858000.0,-88400000.0,0.4,0.0,7547497000.0,6232841000.0,1314656000.0,3342231000.0,1314656000.0,1314656000.0,445024000.0,3981040000.0,1314656000.0,2679384000.0,1240348000.0,654505000.0,654505000.0,-203340000.0,-404090000.0,893978000.0,1426036000.0,-392403000.0,-59005000.0,-595743000.0,221.3169721474761,25.965978128797083,369.37565488512354,7.917126941970057,374.1668455831484,26.838451132041758,90.83867495699472,5.50080487921499,626.3180454350621,27.47310614609193,-8.082159689657773,8.495102404274265,-39.84835926411008,23.930604089954315,9.977060450526178,-1.9044457661763228,24.711647980495073,-19.605482130981468,-24.346357610945475,-185.41138831113676,-149.30691968396224,-57.16059844597419,-167.46840956034228,36.350796604144584,-177.04156766233623,-142.56692301621405,-54.58026095145054,-159.90856889938036,34.7098529124488,TSLA
06/30/2015,34096100042.0,35170570042.0,,72.993,0.45799999999999996,9.545,41.278999999999996,36.829,-538.443,954976000.0,741606000.0,213370000.0,383558000.0,-170188000.0,-24105000.0,13233000.0,-181060000.0,3167000.0,-184227000.0,-184227000.0,-0.29,-0.29,633445000.0,633445000.0,-170188000.0,1125164000.0,-184227000.0,-184227000.0,247000.0,24352000.0,-24105000.0,-156708000.0,741606000.0,91389000.0,-184227000.0,-65319000.0,0.4,0.0,6468185000.0,5752251000.0,715934000.0,2754296000.0,715934000.0,715934000.0,244233000.0,3386458000.0,715934000.0,2687891000.0,1519851000.0,635504735.0,635504735.0,-159516000.0,-422837000.0,218351000.0,1150673000.0,-405165000.0,-10175000.0,-564681000.0,198.0411522633745,19.79542281710456,491.8964977567558,66.12459246822716,430.9975603144483,25.802178747180232,214.99966529810783,1.2237969074345618,4356.999161777033,21.034341472297676,0.17606047090307284,-17.95765035201655,-56.982739606192354,-23.800325281641456,24.127801556900703,1.606162488828361,22.34296987568274,-17.821180846429648,-18.95963877626244,-206.65716761463793,-194.2481500165691,-62.28396216979144,-220.48302390982724,36.82874757271387,-200.34373776059417,-188.31381885562797,-60.381171036390455,-213.74721057448784,35.70361982081225,TSLA
03/31/2015,23853411937.0,24456807937.0,,48.544,0.315,7.35,26.163,26.021,-515.368,939880000.0,679807000.0,260073000.0,362519000.0,-102446000.0,-26390000.0,-22305000.0,-151141000.0,3040000.0,-154181000.0,-154181000.0,-0.244,-0.244,629735000.0,629735000.0,-102446000.0,1042326000.0,-154181000.0,-154181000.0,184000.0,26574000.0,-26390000.0,-124567000.0,679807000.0,77112000.0,-154181000.0,-47455000.0,0.4,0.0,6120030000.0,5294033000.0,825997000.0,2768946000.0,825997000.0,825997000.0,729036000.0,3389656000.0,825997000.0,2584546000.0,1053583000.0,631811515.0,631811515.0,-131794000.0,-432344000.0,186156000.0,1510076000.0,-426060000.0,-3726000.0,-557854000.0,208.5076850850156,45.453758059859496,133.0065731116519,36.8903498222828,235.68772232402716,65.6321884930924,591.0633764431892,22.588300960526343,-317.3383905013193,52.53582093007106,67.65058532308802,-0.6205650045663497,-36.920048723676935,-20.760576225276314,51.4611420338994,-1.7541218885268657,27.670872877388604,-10.899902115163638,-16.080882665872238,-238.72877356851416,-161.81451715285726,-43.84087581517745,-185.56844725101294,26.021202639698686,-232.83888035648047,-157.8222450360921,-42.75923796728176,-180.9901204683066,25.37921004489935,TSLA
